sale_id,date,city,store_format,category,item,quantity,unit_price,sales_amount
11251,2026-06-06,Bengaluru,Flagship,Coffee,Cold Brew,1,180,183.59
11252,2026-06-06,Bengaluru,Flagship,Bakery,Muffin,2,70,137.84
11253,2026-06-06,Bengaluru,Flagship,Coffee,Espresso,3,120,355.49
11254,2026-06-06,Bengaluru,Flagship,Bakery,Brownie,1,110,110.65
11255,2026-06-06,Bengaluru,Flagship,Merchandise,Coffee Beans Pack,1,450,449.57
11256,2026-06-06,Bengaluru,Flagship,Bakery,Brownie,1,110,110.1
11257,2026-06-06,Bengaluru,Flagship,Bakery,Brownie,1,110,110.34
11258,2026-06-06,Bengaluru,Flagship,Merchandise,Tumbler,1,550,559.83
11259,2026-06-06,Bengaluru,Flagship,Coffee,Espresso,1,120,123.51
11260,2026-06-06,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,58.56
11261,2026-06-06,Bengaluru,Kiosk,Coffee,Espresso,1,120,122.49
11262,2026-06-06,Bengaluru,Kiosk,Bakery,Muffin,1,70,71.18
11263,2026-06-06,Bengaluru,Kiosk,Bakery,Muffin,3,70,214.73
11264,2026-06-06,Bengaluru,Kiosk,Merchandise,Coffee Beans Pack,1,450,441.01
11265,2026-06-06,Bengaluru,Kiosk,Coffee,Cappuccino,1,140,143.0
11266,2026-06-06,Bengaluru,Kiosk,Merchandise,Mug,3,350,1064.47
11267,2026-06-06,Bengaluru,Kiosk,Coffee,Cappuccino,1,140,138.96
11268,2026-06-06,Bengaluru,Kiosk,Merchandise,Coffee Beans Pack,3,450,1352.57
11269,2026-06-06,Bengaluru,Kiosk,Merchandise,Mug,1,350,358.6
11270,2026-06-06,Bengaluru,Kiosk,Coffee,Espresso,1,120,122.64
11271,2026-06-06,Bengaluru,Kiosk,Bakery,Brownie,1,110,111.75
11272,2026-06-06,Bengaluru,Kiosk,Bakery,Croissant,1,90,87.85
11273,2026-06-06,Bengaluru,Drive-Thru,Coffee,Cold Brew,2,180,361.44
11274,2026-06-06,Bengaluru,Drive-Thru,Coffee,Cold Brew,2,180,370.38
11275,2026-06-06,Bengaluru,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,455.69
11276,2026-06-06,Bengaluru,Drive-Thru,Coffee,Cold Brew,1,180,175.21
11277,2026-06-06,Bengaluru,Drive-Thru,Bakery,Croissant,2,90,183.01
11278,2026-06-06,Bengaluru,Drive-Thru,Coffee,Cappuccino,2,140,285.74
11279,2026-06-06,Bengaluru,Drive-Thru,Bakery,Muffin,1,70,69.11
11280,2026-06-06,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,91.57
11281,2026-06-06,Bengaluru,Drive-Thru,Coffee,Cold Brew,1,180,178.07
11282,2026-06-06,Bengaluru,Drive-Thru,Bakery,Muffin,1,70,70.98
11283,2026-06-06,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,142.69
11284,2026-06-06,Bengaluru,Drive-Thru,Bakery,Brownie,2,110,223.75
11285,2026-06-06,Bengaluru,Drive-Thru,Coffee,Filter Coffee,1,60,61.29
11286,2026-06-06,Bengaluru,Drive-Thru,Coffee,Espresso,3,120,357.0
11287,2026-06-06,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,92.59
11288,2026-06-06,Hyderabad,Flagship,Coffee,Cappuccino,1,140,143.74
11289,2026-06-06,Hyderabad,Flagship,Merchandise,Mug,2,350,716.84
11290,2026-06-06,Hyderabad,Flagship,Coffee,Cold Brew,1,180,175.15
11291,2026-06-06,Hyderabad,Flagship,Coffee,Cappuccino,2,140,278.2
11292,2026-06-06,Hyderabad,Flagship,Coffee,Cappuccino,1,140,142.73
11293,2026-06-06,Hyderabad,Flagship,Bakery,Croissant,1,90,90.03
11294,2026-06-06,Hyderabad,Flagship,Bakery,Brownie,1,110,109.38
11295,2026-06-06,Hyderabad,Flagship,Bakery,Muffin,1,70,71.16
11296,2026-06-06,Hyderabad,Flagship,Coffee,Espresso,2,120,237.45
11297,2026-06-06,Hyderabad,Flagship,Bakery,Croissant,2,90,180.02
11298,2026-06-06,Hyderabad,Flagship,Bakery,Croissant,1,90,92.52
11299,2026-06-06,Hyderabad,Flagship,Coffee,Cappuccino,1,140,138.55
11300,2026-06-06,Hyderabad,Flagship,Merchandise,Coffee Beans Pack,1,450,437.28
11301,2026-06-06,Hyderabad,Flagship,Bakery,Brownie,1,110,110.82
11302,2026-06-06,Hyderabad,Flagship,Bakery,Croissant,3,90,262.85
11303,2026-06-06,Hyderabad,Flagship,Coffee,Espresso,1,120,122.99
11304,2026-06-06,Hyderabad,Flagship,Bakery,Brownie,1,110,106.96
11305,2026-06-06,Hyderabad,Flagship,Coffee,Cappuccino,1,140,143.97
11306,2026-06-06,Hyderabad,Flagship,Coffee,Espresso,2,120,237.43
11307,2026-06-06,Hyderabad,Flagship,Bakery,Muffin,3,70,213.36
11308,2026-06-06,Hyderabad,Kiosk,Merchandise,Tumbler,1,550,561.78
11309,2026-06-06,Hyderabad,Kiosk,Bakery,Muffin,1,70,70.05
11310,2026-06-06,Hyderabad,Kiosk,Merchandise,Coffee Beans Pack,3,450,1374.66
11311,2026-06-06,Hyderabad,Kiosk,Bakery,Muffin,2,70,136.61
11312,2026-06-06,Hyderabad,Kiosk,Coffee,Cold Brew,3,180,546.14
11313,2026-06-06,Hyderabad,Kiosk,Merchandise,Mug,1,350,351.42
11314,2026-06-06,Hyderabad,Kiosk,Merchandise,Coffee Beans Pack,2,450,914.26
11315,2026-06-06,Hyderabad,Kiosk,Bakery,Brownie,1,110,107.24
11316,2026-06-06,Hyderabad,Kiosk,Coffee,Filter Coffee,1,60,61.61
11317,2026-06-06,Hyderabad,Kiosk,Coffee,Espresso,3,120,350.82
11318,2026-06-06,Hyderabad,Kiosk,Bakery,Muffin,3,70,205.22
11319,2026-06-06,Hyderabad,Drive-Thru,Bakery,Croissant,2,90,176.4
11320,2026-06-06,Hyderabad,Drive-Thru,Bakery,Brownie,1,110,108.05
11321,2026-06-06,Hyderabad,Drive-Thru,Coffee,Filter Coffee,3,60,183.56
11322,2026-06-06,Hyderabad,Drive-Thru,Coffee,Cold Brew,1,180,175.61
11323,2026-06-06,Hyderabad,Drive-Thru,Coffee,Cold Brew,1,180,175.36
11324,2026-06-06,Hyderabad,Drive-Thru,Coffee,Cold Brew,3,180,552.23
11325,2026-06-06,Hyderabad,Drive-Thru,Merchandise,Mug,3,350,1051.56
11326,2026-06-06,Hyderabad,Drive-Thru,Coffee,Cold Brew,2,180,360.77
11327,2026-06-06,Hyderabad,Drive-Thru,Coffee,Espresso,3,120,368.87
11328,2026-06-06,Hyderabad,Drive-Thru,Bakery,Brownie,1,110,110.38
11329,2026-06-06,Hyderabad,Drive-Thru,Bakery,Brownie,2,110,223.57
11330,2026-06-06,Hyderabad,Drive-Thru,Coffee,Espresso,2,120,240.04
11331,2026-06-06,Hyderabad,Drive-Thru,Merchandise,Tumbler,2,550,1081.9
11332,2026-06-06,Hyderabad,Drive-Thru,Coffee,Cold Brew,2,180,364.67
11333,2026-06-06,Hyderabad,Drive-Thru,Coffee,Cold Brew,1,180,177.06
11334,2026-06-06,Hyderabad,Drive-Thru,Coffee,Cappuccino,1,140,140.73
11335,2026-06-06,Hyderabad,Drive-Thru,Bakery,Muffin,1,70,70.88
11336,2026-06-06,Hyderabad,Drive-Thru,Bakery,Brownie,1,110,107.61
11337,2026-06-06,Hyderabad,Drive-Thru,Coffee,Espresso,2,120,242.08
11338,2026-06-07,Coimbatore,Flagship,Coffee,Filter Coffee,1,60,58.98
11339,2026-06-07,Coimbatore,Flagship,Coffee,Espresso,2,120,241.59
11340,2026-06-07,Coimbatore,Flagship,Merchandise,Coffee Beans Pack,1,450,439.0
11341,2026-06-07,Coimbatore,Flagship,Coffee,Cold Brew,1,180,178.33
11342,2026-06-07,Coimbatore,Flagship,Coffee,Filter Coffee,1,60,58.98
11343,2026-06-07,Coimbatore,Flagship,Coffee,Espresso,1,120,122.85
11344,2026-06-07,Coimbatore,Flagship,Bakery,Muffin,1,70,71.83
11345,2026-06-07,Coimbatore,Flagship,Coffee,Cold Brew,3,180,540.18
11346,2026-06-07,Coimbatore,Flagship,Coffee,Espresso,1,120,121.19
11347,2026-06-07,Coimbatore,Flagship,Bakery,Croissant,2,90,178.16
11348,2026-06-07,Coimbatore,Flagship,Coffee,Cappuccino,1,140,139.73
11349,2026-06-07,Coimbatore,Flagship,Coffee,Filter Coffee,1,60,59.96
11350,2026-06-07,Coimbatore,Flagship,Bakery,Brownie,1,110,106.93
11351,2026-06-07,Coimbatore,Flagship,Coffee,Filter Coffee,2,60,120.07
11352,2026-06-07,Coimbatore,Flagship,Coffee,Espresso,2,120,233.56
11353,2026-06-07,Coimbatore,Flagship,Coffee,Cappuccino,1,140,139.44
11354,2026-06-07,Coimbatore,Flagship,Coffee,Espresso,1,120,121.16
11355,2026-06-07,Coimbatore,Flagship,Bakery,Brownie,2,110,214.95
11356,2026-06-07,Coimbatore,Flagship,Merchandise,Mug,1,350,344.5
11357,2026-06-07,Coimbatore,Flagship,Coffee,Cold Brew,1,180,183.11
11358,2026-06-07,Coimbatore,Flagship,Coffee,Cold Brew,1,180,181.5
11359,2026-06-07,Coimbatore,Kiosk,Coffee,Cappuccino,1,140,141.89
11360,2026-06-07,Coimbatore,Kiosk,Coffee,Cappuccino,1,140,139.76
11361,2026-06-07,Coimbatore,Kiosk,Coffee,Cold Brew,1,180,179.77
11362,2026-06-07,Coimbatore,Kiosk,Bakery,Croissant,1,90,87.96
11363,2026-06-07,Coimbatore,Kiosk,Coffee,Cold Brew,2,180,362.96
11364,2026-06-07,Coimbatore,Kiosk,Bakery,Croissant,1,90,90.33
11365,2026-06-07,Coimbatore,Kiosk,Bakery,Muffin,3,70,206.73
11366,2026-06-07,Coimbatore,Kiosk,Bakery,Croissant,1,90,90.26
11367,2026-06-07,Coimbatore,Kiosk,Coffee,Cappuccino,2,140,274.64
11368,2026-06-07,Coimbatore,Kiosk,Merchandise,Mug,2,350,703.22
11369,2026-06-07,Coimbatore,Drive-Thru,Coffee,Cold Brew,1,180,179.1
11370,2026-06-07,Coimbatore,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,462.48
11371,2026-06-07,Coimbatore,Drive-Thru,Coffee,Cold Brew,2,180,370.45
11372,2026-06-07,Coimbatore,Drive-Thru,Coffee,Cappuccino,2,140,272.42
11373,2026-06-07,Coimbatore,Drive-Thru,Coffee,Cold Brew,1,180,177.74
11374,2026-06-07,Coimbatore,Drive-Thru,Coffee,Espresso,1,120,118.84
11375,2026-06-07,Coimbatore,Drive-Thru,Bakery,Croissant,3,90,268.39
11376,2026-06-07,Coimbatore,Drive-Thru,Coffee,Espresso,3,120,350.34
11377,2026-06-07,Coimbatore,Drive-Thru,Coffee,Espresso,1,120,122.02
11378,2026-06-07,Coimbatore,Drive-Thru,Bakery,Brownie,3,110,329.92
11379,2026-06-07,Coimbatore,Drive-Thru,Coffee,Cappuccino,1,140,137.9
11380,2026-06-07,Coimbatore,Drive-Thru,Coffee,Filter Coffee,1,60,61.34
11381,2026-06-07,Coimbatore,Drive-Thru,Merchandise,Coffee Beans Pack,2,450,902.24
11382,2026-06-07,Coimbatore,Drive-Thru,Coffee,Cold Brew,1,180,184.5
11383,2026-06-07,Coimbatore,Drive-Thru,Coffee,Cappuccino,1,140,141.99
11384,2026-06-07,Chennai,Flagship,Coffee,Filter Coffee,2,60,118.08
11385,2026-06-07,Chennai,Flagship,Bakery,Brownie,2,110,221.39
11386,2026-06-07,Chennai,Flagship,Coffee,Espresso,3,120,364.29
11387,2026-06-07,Chennai,Flagship,Coffee,Cappuccino,1,140,142.99
11388,2026-06-07,Chennai,Flagship,Merchandise,Tumbler,1,550,549.58
11389,2026-06-07,Chennai,Flagship,Bakery,Croissant,1,90,88.86
11390,2026-06-07,Chennai,Flagship,Coffee,Filter Coffee,1,60,60.1
11391,2026-06-07,Chennai,Flagship,Coffee,Cold Brew,1,180,178.06
11392,2026-06-07,Chennai,Flagship,Coffee,Espresso,1,120,121.83
11393,2026-06-07,Chennai,Flagship,Coffee,Filter Coffee,1,60,58.57
11394,2026-06-07,Chennai,Flagship,Coffee,Espresso,1,120,123.21
11395,2026-06-07,Chennai,Flagship,Coffee,Cappuccino,1,140,136.71
11396,2026-06-07,Chennai,Flagship,Bakery,Croissant,1,90,88.79
11397,2026-06-07,Chennai,Flagship,Merchandise,Mug,2,350,696.76
11398,2026-06-07,Chennai,Flagship,Merchandise,Mug,2,350,715.31
11399,2026-06-07,Chennai,Flagship,Bakery,Brownie,2,110,225.0
11400,2026-06-07,Chennai,Flagship,Coffee,Espresso,3,120,351.65
11401,2026-06-07,Chennai,Flagship,Bakery,Croissant,3,90,276.58
11402,2026-06-07,Chennai,Flagship,Coffee,Filter Coffee,2,60,118.25
11403,2026-06-07,Chennai,Flagship,Coffee,Cappuccino,1,140,138.72
11404,2026-06-07,Chennai,Flagship,Merchandise,Coffee Beans Pack,2,450,915.63
11405,2026-06-07,Chennai,Kiosk,Coffee,Espresso,3,120,362.25
11406,2026-06-07,Chennai,Kiosk,Bakery,Brownie,3,110,329.74
11407,2026-06-07,Chennai,Kiosk,Coffee,Cappuccino,1,140,137.51
11408,2026-06-07,Chennai,Kiosk,Coffee,Cappuccino,2,140,276.73
11409,2026-06-07,Chennai,Kiosk,Coffee,Espresso,1,120,121.99
11410,2026-06-07,Chennai,Kiosk,Coffee,Espresso,1,120,120.74
11411,2026-06-07,Chennai,Kiosk,Coffee,Cappuccino,1,140,139.62
11412,2026-06-07,Chennai,Kiosk,Coffee,Espresso,2,120,243.31
11413,2026-06-07,Chennai,Kiosk,Coffee,Filter Coffee,1,60,61.23
11414,2026-06-07,Chennai,Kiosk,Coffee,Espresso,1,120,122.2
11415,2026-06-07,Chennai,Drive-Thru,Bakery,Muffin,1,70,71.7
11416,2026-06-07,Chennai,Drive-Thru,Bakery,Croissant,1,90,90.86
11417,2026-06-07,Chennai,Drive-Thru,Coffee,Espresso,3,120,359.4
11418,2026-06-07,Chennai,Drive-Thru,Coffee,Espresso,2,120,240.19
11419,2026-06-07,Chennai,Drive-Thru,Coffee,Filter Coffee,2,60,116.91
11420,2026-06-07,Chennai,Drive-Thru,Coffee,Cappuccino,1,140,138.05
11421,2026-06-07,Chennai,Drive-Thru,Bakery,Muffin,2,70,137.67
11422,2026-06-07,Chennai,Drive-Thru,Coffee,Filter Coffee,3,60,175.68
11423,2026-06-07,Chennai,Drive-Thru,Coffee,Cappuccino,3,140,412.89
11424,2026-06-07,Chennai,Drive-Thru,Merchandise,Mug,1,350,339.88
11425,2026-06-07,Chennai,Drive-Thru,Merchandise,Mug,1,350,342.12
11426,2026-06-07,Chennai,Drive-Thru,Bakery,Brownie,2,110,216.7
11427,2026-06-07,Chennai,Drive-Thru,Coffee,Espresso,1,120,119.43
11428,2026-06-07,Chennai,Drive-Thru,Merchandise,Coffee Beans Pack,1,450,445.93
11429,2026-06-07,Chennai,Drive-Thru,Coffee,Filter Coffee,2,60,119.5
11430,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,1,120,121.06
11431,2026-06-07,Bengaluru,Flagship,Coffee,Filter Coffee,3,60,180.96
11432,2026-06-07,Bengaluru,Flagship,Coffee,Cappuccino,2,140,273.36
11433,2026-06-07,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,122.29
11434,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,1,120,120.22
11435,2026-06-07,Bengaluru,Flagship,Bakery,Croissant,1,90,90.4
11436,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,1,120,118.43
11437,2026-06-07,Bengaluru,Flagship,Bakery,Brownie,3,110,325.08
11438,2026-06-07,Bengaluru,Flagship,Merchandise,Tumbler,1,550,536.83
11439,2026-06-07,Bengaluru,Flagship,Coffee,Cold Brew,1,180,181.57
11440,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,2,120,242.89
11441,2026-06-07,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,60.27
11442,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,3,120,363.07
11443,2026-06-07,Bengaluru,Flagship,Merchandise,Mug,2,350,688.6
11444,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,3,120,361.76
11445,2026-06-07,Bengaluru,Flagship,Bakery,Brownie,1,110,111.74
11446,2026-06-07,Bengaluru,Flagship,Coffee,Cold Brew,2,180,355.92
11447,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,1,120,119.95
11448,2026-06-07,Bengaluru,Flagship,Coffee,Cappuccino,1,140,141.83
11449,2026-06-07,Bengaluru,Flagship,Bakery,Muffin,2,70,142.37
11450,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,1,120,119.32
11451,2026-06-07,Bengaluru,Flagship,Coffee,Espresso,1,120,123.24
11452,2026-06-07,Bengaluru,Flagship,Coffee,Filter Coffee,1,60,59.74
11453,2026-06-07,Bengaluru,Flagship,Coffee,Cappuccino,1,140,138.51
11454,2026-06-07,Bengaluru,Flagship,Coffee,Cappuccino,3,140,429.59
11455,2026-06-07,Bengaluru,Flagship,Coffee,Cold Brew,1,180,180.96
11456,2026-06-07,Bengaluru,Flagship,Coffee,Filter Coffee,2,60,123.45
11457,2026-06-07,Bengaluru,Flagship,Bakery,Brownie,3,110,335.96
11458,2026-06-07,Bengaluru,Flagship,Bakery,Muffin,1,70,71.48
11459,2026-06-07,Bengaluru,Kiosk,Coffee,Filter Coffee,3,60,175.64
11460,2026-06-07,Bengaluru,Kiosk,Coffee,Cold Brew,1,180,179.58
11461,2026-06-07,Bengaluru,Kiosk,Merchandise,Mug,3,350,1022.75
11462,2026-06-07,Bengaluru,Kiosk,Coffee,Espresso,3,120,359.96
11463,2026-06-07,Bengaluru,Kiosk,Bakery,Muffin,2,70,136.25
11464,2026-06-07,Bengaluru,Kiosk,Bakery,Brownie,1,110,112.07
11465,2026-06-07,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,60.11
11466,2026-06-07,Bengaluru,Kiosk,Coffee,Espresso,1,120,117.4
11467,2026-06-07,Bengaluru,Kiosk,Coffee,Cold Brew,1,180,178.12
11468,2026-06-07,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,61.06
11469,2026-06-07,Bengaluru,Kiosk,Coffee,Cold Brew,1,180,181.12
11470,2026-06-07,Bengaluru,Kiosk,Bakery,Croissant,1,90,88.07
11471,2026-06-07,Bengaluru,Kiosk,Coffee,Cappuccino,1,140,137.47
11472,2026-06-07,Bengaluru,Kiosk,Coffee,Cappuccino,3,140,425.25
11473,2026-06-07,Bengaluru,Kiosk,Coffee,Espresso,1,120,120.84
11474,2026-06-07,Bengaluru,Kiosk,Coffee,Filter Coffee,1,60,61.32
11475,2026-06-07,Bengaluru,Kiosk,Merchandise,Mug,1,350,341.19
11476,2026-06-07,Bengaluru,Drive-Thru,Merchandise,Mug,1,350,353.96
11477,2026-06-07,Bengaluru,Drive-Thru,Merchandise,Tumbler,3,550,1691.16
11478,2026-06-07,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,91.0
11479,2026-06-07,Bengaluru,Drive-Thru,Coffee,Espresso,2,120,242.55
11480,2026-06-07,Bengaluru,Drive-Thru,Bakery,Brownie,1,110,106.82
11481,2026-06-07,Bengaluru,Drive-Thru,Bakery,Croissant,2,90,179.57
11482,2026-06-07,Bengaluru,Drive-Thru,Coffee,Cappuccino,3,140,422.86
11483,2026-06-07,Bengaluru,Drive-Thru,Coffee,Filter Coffee,2,60,122.78
11484,2026-06-07,Bengaluru,Drive-Thru,Bakery,Muffin,2,70,140.44
11485,2026-06-07,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,117.21
11486,2026-06-07,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,118.93
11487,2026-06-07,Bengaluru,Drive-Thru,Coffee,Cappuccino,2,140,273.21
11488,2026-06-07,Bengaluru,Drive-Thru,Bakery,Brownie,1,110,106.93
11489,2026-06-07,Bengaluru,Drive-Thru,Coffee,Espresso,1,120,116.65
11490,2026-06-07,Bengaluru,Drive-Thru,Coffee,Espresso,2,120,243.57
11491,2026-06-07,Bengaluru,Drive-Thru,Coffee,Cappuccino,2,140,281.27
11492,2026-06-07,Bengaluru,Drive-Thru,Bakery,Croissant,1,90,89.17
11493,2026-06-07,Bengaluru,Drive-Thru,Coffee,Cappuccino,1,140,137.77
11494,2026-06-07,Bengaluru,Drive-Thru,Coffee,Filter Coffee,2,60,119.34
11495,2026-06-07,Hyderabad,Flagship,Coffee,Espresso,1,120,117.96
11496,2026-06-07,Hyderabad,Flagship,Bakery,Croissant,1,90,87.51
11497,2026-06-07,Hyderabad,Flagship,Coffee,Espresso,1,120,121.96
11498,2026-06-07,Hyderabad,Flagship,Bakery,Muffin,1,70,70.6
11499,2026-06-07,Hyderabad,Flagship,Bakery,Brownie,1,110,108.04
11500,2026-06-07,Hyderabad,Flagship,Bakery,Croissant,2,90,185.12
11501,2026-06-07,Hyderabad,Flagship,Coffee,Espresso,1,120,120.34
11502,2026-06-07,Hyderabad,Flagship,Bakery,Brownie,1,110,110.28
11503,2026-06-07,Hyderabad,Flagship,Coffee,Filter Coffee,1,60,60.15
11504,2026-06-07,Hyderabad,Flagship,Merchandise,Coffee Beans Pack,1,450,457.03
11505,2026-06-07,Hyderabad,Flagship,Coffee,Filter Coffee,1,60,60.47
11506,2026-06-07,Hyderabad,Flagship,Bakery,Croissant,1,90,88.08
11507,2026-06-07,Hyderabad,Flagship,Coffee,Espresso,2,120,246.41
11508,2026-06-07,Hyderabad,Flagship,Bakery,Brownie,1,110,112.75
11509,2026-06-07,Hyderabad,Flagship,Coffee,Cappuccino,1,140,141.07
11510,2026-06-07,Hyderabad,Flagship,Bakery,Brownie,1,110,108.92
11511,2026-06-07,Hyderabad,Flagship,Bakery,Brownie,2,110,222.11
11512,2026-06-07,Hyderabad,Flagship,Coffee,Filter Coffee,2,60,117.81
11513,2026-06-07,Hyderabad,Kiosk,Coffee,Cappuccino,1,140,138.3
11514,2026-06-07,Hyderabad,Kiosk,Bakery,Muffin,1,70,71.11
11515,2026-06-07,Hyderabad,Kiosk,Coffee,Cappuccino,1,140,139.6
11516,2026-06-07,Hyderabad,Kiosk,Coffee,Cold Brew,1,180,184.27
11517,2026-06-07,Hyderabad,Kiosk,Coffee,Filter Coffee,1,60,59.44
11518,2026-06-07,Hyderabad,Kiosk,Coffee,Filter Coffee,3,60,176.1
11519,2026-06-07,Hyderabad,Kiosk,Coffee,Cold Brew,1,180,181.26
11520,2026-06-07,Hyderabad,Kiosk,Coffee,Filter Coffee,1,60,61.12
11521,2026-06-07,Hyderabad,Drive-Thru,Merchandise,Coffee Beans Pack,3,450,1372.5
11522,2026-06-07,Hyderabad,Drive-Thru,Coffee,Cappuccino,1,140,137.88
11523,2026-06-07,Hyderabad,Drive-Thru,Coffee,Cappuccino,2,140,279.0
11524,2026-06-07,Hyderabad,Drive-Thru,Coffee,Cold Brew,1,180,184.41
11525,2026-06-07,Hyderabad,Drive-Thru,Merchandise,Tumbler,1,550,537.45
11526,2026-06-07,Hyderabad,Drive-Thru,Coffee,Filter Coffee,2,60,118.32
11527,2026-06-07,Hyderabad,Drive-Thru,Bakery,Croissant,2,90,179.86
11528,2026-06-07,Hyderabad,Drive-Thru,Coffee,Cappuccino,2,140,287.81
11529,2026-06-07,Hyderabad,Drive-Thru,Coffee,Cappuccino,1,140,136.55
11530,2026-06-07,Hyderabad,Drive-Thru,Bakery,Croissant,3,90,277.01
11531,2026-06-07,Hyderabad,Drive-Thru,Merchandise,Tumbler,3,550,1666.29
11532,2026-06-07,Hyderabad,Drive-Thru,Coffee,Filter Coffee,1,60,58.8
11533,2026-06-07,Hyderabad,Drive-Thru,Coffee,Espresso,1,120,118.44
11534,2026-06-07,Hyderabad,Drive-Thru,Bakery,Croissant,1,90,92.6
11535,2026-06-07,Hyderabad,Drive-Thru,Merchandise,Tumbler,1,550,539.26
11536,2026-06-07,Hyderabad,Drive-Thru,Coffee,Espresso,1,120,116.67
11537,2026-06-08,Coimbatore,Flagship,Merchandise,Mug,1,350,344.59
11538,2026-06-08,Coimbatore,Flagship,Merchandise,Coffee Beans Pack,2,450,890.76
11539,2026-06-08,Coimbatore,Flagship,Coffee,Cold Brew,1,180,181.59
11540,2026-06-08,Coimbatore,Flagship,Merchandise,Tumbler,2,550,1103.61
11541,2026-06-08,Coimbatore,Flagship,Coffee,Cappuccino,1,140,137.75
11542,2026-06-08,Coimbatore,Flagship,Coffee,Filter Coffee,1,60,58.48
11543,2026-06-08,Coimbatore,Flagship,Bakery,Brownie,1,110,110.95
11544,2026-06-08,Coimbatore,Flagship,Bakery,Croissant,1,90,90.45
11545,2026-06-08,Coimbatore,Flagship,Coffee,Espresso,1,120,118.55
11546,2026-06-08,Coimbatore,Flagship,Merchandise,Coffee Beans Pack,2,450,914.25
11547,2026-06-08,Coimbatore,Flagship,Bakery,Croissant,1,90,89.3
11548,2026-06-08,Coimbatore,Flagship,Bakery,Brownie,1,110,110.24
11549,2026-06-08,Coimbatore,Flagship,Coffee,Filter Coffee,2,60,121.51
11550,2026-06-08,Coimbatore,Flagship,Bakery,Croissant,1,90,88.16
11551,2026-06-08,Coimbatore,Flagship,Coffee,Cappuccino,2,140,278.62
11552,2026-06-08,Coimbatore,Flagship,Bakery,Muffin,1,70,68.92
11553,2026-06-08,Coimbatore,Kiosk,Bakery,Muffin,2,70,138.6
11554,2026-06-08,Coimbatore,Kiosk,Coffee,Cappuccino,2,140,274.28
11555,2026-06-08,Coimbatore,Kiosk,Coffee,Filter Coffee,1,60,59.95
11556,2026-06-08,Coimbatore,Kiosk,Coffee,Cappuccino,1,140,141.36
11557,2026-06-08,Coimbatore,Kiosk,Merchandise,Coffee Beans Pack,1,450,441.51
11558,2026-06-08,Coimbatore,Kiosk,Merchandise,Mug,2,350,719.91
11559,2026-06-08,Coimbatore,Drive-Thru,Merchandise,Tumbler,1,550,534.03
11560,2026-06-08,Coimbatore,Drive-Thru,Coffee,Filter Coffee,1,60,60.34
11561,2026-06-08,Coimbatore,Drive-Thru,Coffee,Cold Brew,1,180,183.64
11562,2026-06-08,Coimbatore,Drive-Thru,Bakery,Croissant,2,90,182.54
11563,2026-06-08,Coimbatore,Drive-Thru,Coffee,Cold Brew,2,180,360.82
11564,2026-06-08,Coimbatore,Drive-Thru,Bakery,Croissant,1,90,90.51
11565,2026-06-08,Coimbatore,Drive-Thru,Coffee,Cold Brew,1,180,179.31
11566,2026-06-08,Coimbatore,Drive-Thru,Bakery,Croissant,2,90,174.68
11567,2026-06-08,Coimbatore,Drive-Thru,Coffee,Cappuccino,1,140,143.23
11568,2026-06-08,Chennai,Flagship,Merchandise,Coffee Beans Pack,1,450,461.16
11569,2026-06-08,Chennai,Flagship,Coffee,Cappuccino,1,140,141.25
11570,2026-06-08,Chennai,Flagship,Coffee,Cold Brew,1,180,176.07
11571,2026-06-08,Chennai,Flagship,Coffee,Filter Coffee,1,60,59.84
11572,2026-06-08,Chennai,Flagship,Bakery,Muffin,1,70,69.3
11573,2026-06-08,Chennai,Flagship,Coffee,Espresso,1,120,117.38
11574,2026-06-08,Chennai,Flagship,Coffee,Cold Brew,2,180,358.28
11575,2026-06-08,Chennai,Flagship,Coffee,Cappuccino,3,140,417.52
11576,2026-06-08,Chennai,Flagship,Bakery,Brownie,1,110,113.13
11577,2026-06-08,Chennai,Flagship,Bakery,Croissant,1,90,88.81
11578,2026-06-08,Chennai,Flagship,Coffee,Cappuccino,1,140,140.31
11579,2026-06-08,Chennai,Flagship,Merchandise,Tumbler,2,550,1108.19
11580,2026-06-08,Chennai,Flagship,Coffee,Cold Brew,1,180,177.49
